bird_name,scientific_name,count,date,time,latitude,longitude,location,county,state,observation_method
Red-bellied Woodpecker,Melanerpes carolinus,3,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,13:26:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-29,09:34:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-04,16:30:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Red-bellied Woodpecker,Melanerpes carolinus,4,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-31,07:23:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,5,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-09,08:52:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,4,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-17,18:35:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-30,14:35:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-11,11:03:00,33.0367499,-87.4530078,"NFS Road 706D, Oakmulgee (33.037, -87.453)",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-07,06:21:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-06,11:37:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-07,07:08:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-06,16:42:00,33.188155,-87.524159,"Snow Hinton Park, Tuscaloosa US-AL 33.18816, -87.52416",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-26,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-bellied Woodpecker,Melanerpes carolinus,7,2025-03-14,08:40:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-27,16:39:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-08,08:15:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-21,17:49:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-07,09:44:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-07,09:18:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-10,17:00:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-28,08:00:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-26,07:15:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-21,08:50:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-07,10:37:00,33.191095,-87.474403,"The University of Alabama Arboretum, Tuscaloosa US-AL",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,5,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-03,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-08,07:03:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-29,08:14:00,33.090208,-87.395741,"13550 Hidden Valley Rd, Cottondale US-AL (33.0902,-87.3957)",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-26,14:37:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-03,08:05:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,3,2025-03-02,13:30:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-28,07:10:00,33.2510342,-87.0666504,Tannehill Ironworks Historical Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,3,2025-03-29,09:15:00,33.2652452,-87.5350821,Munny Sokol Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-02,06:59:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-14,09:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,1,2025-03-12,16:12:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,3,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-15,08:06:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-bellied Woodpecker,Melanerpes carolinus,2,2025-03-15,07:40:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-cockaded Woodpecker,Dryobates borealis,6,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Red-cockaded Woodpecker,Dryobates borealis,6,2025-03-23,06:52:00,33.018162,-87.368288,Fire Tower Road,Tuscaloosa,Alabama,Traveling
Red-eyed Vireo,Vireo olivaceus,1,2025-03-26,10:53:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Red-eyed Vireo,Vireo olivaceus,1,2025-03-31,14:08:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-15,10:16:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-02,13:30:00,33.222273,-87.611616,Robert Cardinal Park,Tuscaloosa,Alabama,Incidental
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-06,06:34:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-24,10:12:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,3,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-15,08:06:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,3,2025-03-03,17:20:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Incidental
Red-headed Woodpecker,Melanerpes erythrocephalus,3,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-23,17:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-20,09:25:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,2,2025-03-22,07:54:00,33.255742,-87.588475,"3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848",Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-20,12:45:00,33.252912,-87.525033,"3815 Oak Colony Dr, Tuscaloosa US-AL 33.25291, -87.52503",Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,2,2025-03-13,07:26:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-headed Woodpecker,Melanerpes erythrocephalus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-28,17:36:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,11:44:00,33.1879866,-87.422758,2011 Corbell Drive,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-02,14:45:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Incidental
Red-shouldered Hawk,Buteo lineatus,1,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-08,08:30:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-22,08:44:00,33.108221,-87.650768,Fosters Loop — Benton Bend,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-25,11:59:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-08,08:15:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,13:28:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-24,10:12:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,1,2025-03-16,07:30:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-25,16:37:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-02,15:02:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-15,08:06:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,3,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-23,07:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,2,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,06:50:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-31,16:12:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-03,13:33:00,33.0636876,-87.4351342,Hwy 82 Rest Area mile marker 105,Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,2,2025-03-29,07:02:00,33.22491,-87.528847,Randall Family Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,10:53:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-07,09:44:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-17,15:38:00,33.222526,-87.526059,Riverview Landing,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-16,10:57:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,3,2025-03-16,08:38:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,06:50:00,33.2760286,-87.4145222,Rocky Branch Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-14,09:25:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-shouldered Hawk,Buteo lineatus,1,2025-03-22,08:00:00,33.178741,-87.483132,Home Sweet Home 🏡,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-09,08:16:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-21,16:33:00,33.2221657,-87.5991654,Van De Graaff Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-01,06:21:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-02,06:30:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-11,16:50:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-23,11:51:00,33.2112712,-87.5765877,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-27,16:39:00,33.194812,-87.480894,Arboretum/Prickett Running Park,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-29,06:46:00,33.1945625,-87.4808264,University of Alabama Arboretum,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-12,07:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-01,09:09:00,33.1763225,-87.604075,Palmore Park Swamp,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-16,16:19:00,33.211343,-87.576771,Western Riverwalk,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,2,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-shouldered Hawk,Buteo lineatus,1,2025-03-29,07:04:00,33.2256396,-87.5266425,Randall Family Park and Trailhead,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,4,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-12,07:04:00,33.1559565,-87.633699,"Lakefield Drive, Tuscaloosa",Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-16,07:48:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-25,10:24:00,33.1083661,-87.6584278,"I59, Fosters",Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,4,2025-03-01,09:17:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-12,16:38:00,33.214843,-87.567602,JMF,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-28,08:30:00,33.216692,-87.549985,University of Alabama,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,3,2025-03-09,09:58:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-01,06:48:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-05,06:27:00,33.1882745,-87.5396724,"23rd Street Area, Tuscaloosa",Tuscaloosa,Alabama,Stationary
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-23,16:34:00,33.221523,-87.565854,Robert Platt Memorial Levee Trail,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-25,11:59:00,33.2133736,-87.6421747,"Commerce Rd., Tuscaloosa",Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-10,11:16:00,33.1335213,-87.6534175,River Bend Turf,Tuscaloosa,Alabama,Traveling
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-31,18:25:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-25,18:40:00,33.0724477,-87.6296997,Cypress Pond,Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-25,10:24:00,33.1083661,-87.6584278,"I59, Fosters",Tuscaloosa,Alabama,Incidental
Red-tailed Hawk,Buteo jamaicensis,1,2025-03-22,14:04:00,33.175141,-87.480424,"Tuscaloosa I-20 W, Tuscaloosa US-AL 33.17514, -87.48042",Tuscaloosa,Alabama,Traveling
